,MED2
1665,b'19675'
1666,b'-9'
1667,b'-9'
1668,b'-9'
1669,b'-9'
1670,b'-9'
1671,b'-9'
1672,b'-9'
1673,b'-9'
1674,b'19675'
1675,b'-9'
1676,b'61295'
1677,b'93179'
1678,b'04650'
1679,b'02805'
1680,b'09850'
1681,b'-9'
1682,b'-9'
1683,b'-9'
1684,b'-9'
1685,b'-9'
1686,b'61295'
1687,b'28800'
1688,b'15395'
1689,b'28455'
1690,b'25810'
1691,b'-9'
1692,b'28495'
1693,b'93203'
1694,b'09850'
1695,b'21160'
1696,b'19675'
1697,b'93179'
1698,b'-9'
1699,b'61160'
1700,b'20285'
1701,b'-9'
1702,b'-9'
1703,b'-9'
1704,b'-9'
1705,b'40540'
1706,b'-9'
1707,b'-9'
1708,b'92156'
1709,b'-9'
1710,b'00042'
1711,b'92105'
1712,b'33588'
1713,b'92105'
1714,b'92105'
1715,b'-9'
1716,b'-9'
1717,b'09600'
1718,b'-9'
1719,b'12585'
1720,b'-9'
1721,b'32905'
1722,b'33588'
1723,b'-9'
1724,b'18640'
1725,b'-9'
1726,b'40540'
1727,b'-9'
1728,b'28495'
1729,b'92105'
1730,b'-9'
1731,b'15395'
1732,b'25078'
1733,b'-9'
1734,b'-9'
1735,b'-9'
1736,b'-9'
1737,b'-9'
1738,b'09600'
1739,b'-9'
1740,b'-9'
1741,b'00597'
1742,b'19675'
1743,b'02042'
1744,b'-9'
1745,b'30782'
1746,b'92161'
1747,b'03430'
1748,b'09600'
1749,b'28495'
1750,b'-9'
1751,b'02042'
1752,b'-9'
1753,b'19675'
1754,b'-9'
1755,b'98036'
1756,b'-9'
1757,b'14240'
1758,b'92105'
1759,b'-9'
1760,b'04120'
1761,b'-9'
1762,b'20285'
1763,b'19675'
1764,b'92161'
1765,b'-9'
1766,b'32905'
1767,b'12046'
1768,b'00597'
1769,b'-9'
1770,b'92164'
1771,b'-9'
1772,b'15395'
1773,b'-9'
1774,b'09600'
1775,b'19650'
1776,b'-9'
1777,b'-9'
1778,b'28800'
1779,b'92161'
1780,b'09600'
1781,b'22315'
1782,b'-9'
1783,b'16975'
1784,b'19650'
1785,b'19675'
1786,b'60765'
1787,b'28495'
1788,b'-9'
1789,b'12046'
1790,b'19675'
1791,b'92105'
1792,b'18395'
1793,b'28495'
1794,b'-9'
1795,b'92105'
1796,b'21160'
1797,b'-9'
1798,b'03410'
1799,b'-9'
1800,b'98036'
1801,b'98036'
1802,b'92105'
1803,b'19675'
1804,b'92161'
1805,b'98036'
1806,b'-9'
1807,b'28495'
1808,b'28495'
1809,b'-9'
1810,b'02042'
1811,b'-9'
1812,b'-9'
1813,b'-9'
1814,b'-9'
1815,b'-9'
1816,b'-9'
1817,b'92105'
1818,b'-9'
1819,b'-9'
1820,b'61295'
1821,b'34085'
1822,b'-9'
1823,b'-9'
1824,b'92111'
1825,b'93156'
1826,b'-9'
1827,b'29645'
1828,b'28495'
1829,b'32905'
1830,b'-9'
1831,b'12046'
1832,b'-9'
1833,b'40540'
1834,b'-9'
1835,b'92105'
1836,b'-9'
1837,b'31005'
1838,b'-9'
1839,b'95149'
1840,b'-9'
1841,b'-9'
1842,b'01017'
1843,b'26255'
1844,b'-9'
1845,b'92105'
1846,b'-9'
1847,b'-9'
1848,b'17165'
1849,b'-9'
1850,b'09600'
1851,b'12635'
1852,b'00042'
1853,b'08585'
1854,b'-9'
1855,b'-9'
1856,b'09600'
1857,b'-9'
1858,b'12077'
1859,b'-9'
1860,b'19675'
1861,b'09600'
1862,b'-9'
1863,b'-9'
1864,b'-9'
1865,b'-9'
1866,b'33588'
1867,b'-9'
1868,b'61045'
1869,b'19675'
1870,b'-9'
1871,b'93156'
1872,b'92111'
1873,b'07003'
1874,b'12028'
1875,b'08077'
1876,b'92164'
1877,b'12046'
1878,b'08317'
1879,b'15395'
1880,b'19675'
1881,b'93181'
1882,b'31455'
1883,b'04014'
1884,b'61160'
1885,b'26785'
1886,b'91074'
1887,b'17370'
1888,b'91063'
1889,b'92111'
1890,b'20285'
1891,b'14240'
1892,b'-9'
1893,b'-9'
1894,b'15395'
1895,b'09850'
1896,b'28495'
1897,b'-9'
1898,b'-9'
1899,b'15395'
1900,b'-9'
1901,b'12585'
1902,b'15395'
1903,b'04473'
1904,b'-9'
1905,b'18215'
1906,b'-9'
1907,b'-9'
1908,b'-9'
1909,b'96041'
1910,b'21695'
1911,b'14955'
1912,b'91069'
1913,b'-9'
1914,b'03430'
1915,b'95041'
1916,b'02805'
1917,b'-9'
1918,b'15395'
1919,b'06125'
1920,b'-9'
1921,b'-9'
1922,b'92141'
1923,b'98109'
1924,b'28350'
1925,b'10087'
1926,b'12028'
1927,b'60995'
1928,b'28495'
1929,b'-9'
1930,b'42800'
1931,b'-9'
1932,b'02128'
1933,b'-9'
1934,b'06129'
1935,b'95133'
1936,b'10087'
1937,b'08585'
1938,b'-9'
1939,b'-9'
1940,b'41780'
1941,b'-9'
1942,b'-9'
1943,b'93352'
1944,b'00260'
1945,b'-9'
1946,b'-9'
1947,b'07470'
1948,b'-9'
1949,b'93214'
1950,b'02805'
1951,b'96041'
1952,b'31005'
1953,b'09850'
1954,b'-9'
1955,b'11665'
1956,b'93220'
1957,b'-9'
1958,b'03430'
1959,b'93090'
1960,b'-9'
1961,b'-9'
1962,b'15395'
1963,b'93352'
1964,b'09075'
1965,b'42800'
1966,b'41315'
1967,b'92161'
1968,b'-9'
1969,b'02805'
1970,b'-9'
1971,b'20290'
1972,b'32905'
1973,b'-9'
1974,b'-9'
1975,b'-9'
1976,b'01630'
1977,b'-9'
1978,b'-9'
1979,b'98109'
1980,b'19650'
1981,b'23715'
1982,b'-9'
1983,b'10355'
1984,b'12046'
1985,b'17495'
1986,b'03430'
1987,b'97047'
1988,b'34110'
1989,b'17485'
1990,b'-9'
1991,b'-9'
1992,b'-9'
1993,b'23228'
1994,b'-9'
1995,b'-9'
1996,b'-9'
1997,b'02805'
1998,b'-9'
1999,b'91081'
2000,b'98109'
2001,b'19650'
2002,b'92141'
2003,b'-9'
2004,b'-9'
2005,b'06839'
2006,b'20290'
2007,b'-9'
2008,b'-9'
2009,b'-9'
2010,b'-9'
2011,b'10364'
2012,b'-9'
2013,b'-9'
2014,b'-9'
2015,b'-9'
2016,b'92152'
2017,b'-9'
2018,b'-9'
2019,b'-9'
2020,b'08222'
2021,b'-9'
2022,b'-9'
2023,b'-9'
2024,b'-9'
2025,b'-9'
2026,b'-9'
2027,b'-9'
2028,b'-9'
2029,b'-9'
2030,b'31015'
2031,b'-9'
2032,b'-9'
2033,b'-9'
2034,b'-9'
2035,b'-9'
2036,b'-9'
2037,b'-9'
2038,b'-9'
2039,b'-9'
2040,b'-9'
2041,b'-9'
2042,b'-9'
2043,b'-9'
2044,b'-9'
2045,b'-9'
2046,b'-9'
2047,b'-9'
2048,b'-9'
2049,b'-9'
2050,b'-9'
2051,b'-9'
2052,b'15395'
2053,b'33555'
2054,b'-9'
2055,b'-9'
2056,b'-9'
2057,b'-9'
2058,b'-9'
2059,b'09600'
2060,b'-9'
2061,b'-9'
2062,b'-9'
2063,b'19650'
2064,b'-9'
2065,b'01044'
2066,b'15005'
2067,b'24950'
2068,b'06839'
2069,b'-9'
2070,b'15005'
2071,b'00260'
2072,b'34565'
2073,b'-9'
2074,b'-9'
2075,b'-9'
2076,b'28800'
2077,b'-9'
2078,b'92141'
2079,b'24890'
2080,b'15005'
2081,b'32905'
2082,b'16475'
2083,b'-9'
2084,b'-9'
2085,b'17888'
2086,b'98036'
2087,b'28495'
2088,b'92141'
2089,b'-9'
2090,b'19650'
2091,b'-9'
2092,b'28495'
2093,b'09600'
2094,b'32905'
2095,b'-9'
2096,b'17888'
2097,b'19650'
2098,b'-9'
2099,b'96028'
2100,b'28495'
2101,b'-9'
2102,b'33588'
2103,b'15395'
2104,b'32905'
2105,b'91072'
2106,b'-9'
2107,b'15395'
2108,b'-9'
2109,b'32905'
2110,b'00198'
2111,b'02805'
2112,b'09075'
2113,b'92141'
2114,b'-9'
2115,b'92141'
2116,b'95057'
2117,b'32905'
2118,b'17243'
2119,b'-9'
2120,b'25810'
2121,b'32905'
2122,b'32905'
2123,b'09370'
2124,b'-9'
2125,b'-9'
2126,b'09175'
2127,b'19208'
2128,b'-9'
2129,b'60595'
2130,b'12046'
2131,b'93355'
2132,b'32905'
2133,b'91069'
2134,b'28495'
2135,b'91072'
2136,b'12046'
2137,b'-9'
2138,b'33588'
2139,b'15005'
2140,b'-9'
2141,b'-9'
2142,b'28495'
2143,b'-9'
2144,b'-9'
2145,b'16475'
2146,b'06839'
2147,b'92105'
2148,b'03905'
2149,b'02805'
2150,b'93220'
2151,b'-9'
2152,b'25810'
2153,b'98036'
2154,b'-9'
2155,b'17888'
2156,b'15680'
2157,b'16475'
2158,b'19650'
2159,b'92141'
2160,b'28495'
2161,b'-9'
2162,b'03430'
2163,b'17485'
2164,b'17485'
2165,b'-9'
2166,b'96038'
2167,b'-9'
2168,b'-9'
2169,b'19650'
2170,b'-9'
2171,b'01630'
2172,b'-9'
2173,b'15395'
2174,b'-9'
2175,b'-9'
2176,b'-9'
2177,b'-9'
2178,b'-9'
2179,b'16475'
2180,b'-9'
2181,b'-9'
2182,b'-9'
2183,b'06920'
2184,b'96038'
2185,b'25330'
2186,b'16475'
2187,b'-9'
2188,b'20285'
2189,b'-9'
2190,b'-9'
2191,b'04063'
2192,b'-9'
2193,b'-9'
2194,b'09850'
2195,b'15395'
2196,b'08418'
2197,b'03410'
2198,b'-9'
2199,b'-9'
2200,b'-9'
2201,b'-9'
2202,b'91074'
2203,b'02805'
2204,b'03905'
2205,b'92161'
2206,b'92105'
2207,b'-9'
2208,b'-9'
2209,b'-9'
2210,b'15395'
2211,b'-9'
2212,b'92161'
2213,b'11450'
2214,b'-9'
2215,b'01630'
2216,b'61160'
2217,b'-9'
2218,b'-9'
2219,b'-9'
2220,b'93090'
2221,b'08585'
2222,b'-9'
2223,b'33555'
2224,b'-9'
2225,b'18555'
2226,b'06302'
2227,b'-9'
2228,b'12046'
2229,b'20290'
2230,b'04370'
2231,b'-9'
2232,b'-9'
2233,b'07265'
2234,b'04421'
2235,b'91072'
2236,b'15395'
2237,b'92161'
2238,b'06985'
2239,b'13550'
2240,b'-9'
2241,b'06920'
2242,b'02042'
2243,b'-9'
2244,b'-9'
2245,b'-9'
2246,b'09600'
2247,b'92105'
2248,b'-9'
2249,b'-9'
2250,b'-9'
2251,b'-9'
2252,b'23120'
2253,b'-9'
2254,b'-9'
2255,b'-9'
2256,b'07406'
2257,b'03430'
2258,b'05223'
2259,b'99133'
2260,b'-9'
2261,b'-9'
2262,b'99123'
2263,b'-9'
2264,b'17485'
2265,b'17888'
2266,b'-9'
2267,b'89020'
2268,b'35595'
2269,b'-9'
2270,b'-9'
2271,b'-9'
2272,b'28495'
2273,b'13835'
2274,b'-9'
2275,b'-9'
2276,b'-9'
2277,b'96041'
2278,b'06125'
2279,b'99123'
2280,b'-9'
2281,b'92141'
2282,b'-9'
2283,b'-9'
2284,b'-9'
2285,b'15005'
2286,b'01022'
2287,b'-9'
2288,b'-9'
2289,b'28495'
2290,b'-9'
2291,b'19070'
2292,b'00213'
2293,b'-9'
2294,b'-9'
2295,b'-9'
2296,b'-9'
2297,b'28495'
2298,b'28495'
2299,b'-9'
2300,b'60115'
2301,b'15005'
2302,b'-9'
2303,b'-9'
2304,b'-9'
2305,b'35595'
2306,b'-9'
2307,b'-9'
2308,b'-9'
2309,b'-9'
2310,b'-9'
2311,b'-9'
2312,b'-9'
2313,b'-9'
2314,b'92141'
2315,b'21160'
2316,b'-9'
2317,b'28495'
2318,b'15005'
2319,b'-9'
2320,b'-9'
2321,b'-9'
2322,b'-9'
2323,b'-9'
2324,b'14965'
2325,b'-9'
2326,b'03905'
2327,b'-9'
2328,b'28495'
2329,b'-9'
2330,b'89045'
2331,b'32905'
2332,b'-9'
2333,b'-9'
2334,b'-9'
2335,b'-9'
2336,b'-9'
2337,b'-9'
2338,b'19675'
2339,b'-9'
2340,b'-9'
2341,b'01630'
2342,b'-9'
2343,b'-9'
2344,b'-9'
2345,b'01630'
2346,b'-9'
2347,b'32905'
2348,b'-9'
2349,b'05995'
2350,b'15395'
2351,b'-9'
2352,b'61080'
2353,b'32905'
2354,b'15395'
2355,b'-9'
2356,b'-9'
2357,b'-9'
2358,b'-9'
2359,b'-9'
2360,b'-9'
2361,b'-9'
2362,b'61080'
2363,b'27368'
2364,b'-9'
2365,b'26255'
2366,b'05995'
2367,b'-9'
2368,b'06129'
2369,b'15395'
2370,b'01017'
2371,b'-9'
2372,b'92161'
2373,b'-9'
2374,b'-9'
2375,b'-9'
2376,b'92105'
2377,b'-9'
2378,b'15395'
2379,b'32905'
2380,b'32905'
2381,b'-9'
2382,b'28495'
2383,b'-9'
2384,b'09600'
2385,b'-9'
2386,b'-9'
2387,b'-9'
2388,b'-9'
2389,b'-9'
2390,b'-9'
2391,b'-9'
2392,b'-9'
2393,b'-9'
2394,b'-9'
2395,b'15395'
2396,b'32905'
2397,b'-9'
2398,b'06176'
2399,b'61080'
2400,b'-9'
2401,b'-9'
2402,b'93179'
2403,b'24890'
2404,b'92161'
2405,b'-9'
2406,b'-9'
2407,b'-9'
2408,b'-9'
2409,b'33555'
2410,b'28495'
2411,b'-9'
2412,b'-9'
2413,b'02982'
2414,b'24890'
2415,b'-9'
2416,b'-9'
2417,b'-9'
2418,b'-9'
2419,b'17485'
2420,b'42800'
2421,b'61080'
2422,b'-9'
2423,b'-9'
2424,b'61080'
2425,b'-9'
2426,b'60115'
2427,b'-9'
2428,b'-9'
2429,b'-9'
2430,b'01055'
2431,b'-9'
2432,b'28495'
2433,b'28495'
2434,b'-9'
2435,b'08585'
2436,b'-9'
2437,b'-9'
2438,b'-9'
2439,b'28495'
2440,b'18400'
2441,b'-9'
2442,b'-9'
2443,b'-9'
2444,b'15395'
2445,b'24890'
2446,b'-9'
2447,b'-9'
2448,b'-9'
2449,b'-9'
2450,b'24890'
2451,b'-9'
2452,b'15395'
2453,b'-9'
2454,b'-9'
2455,b'-9'
2456,b'-9'
2457,b'-9'
2458,b'92161'
2459,b'32905'
2460,b'35023'
2461,b'-9'
2462,b'15395'
2463,b'89020'
2464,b'15395'
2465,b'-9'
2466,b'-9'
2467,b'93214'
2468,b'-9'
2469,b'60180'
2470,b'-9'
2471,b'-9'
2472,b'93214'
2473,b'12046'
2474,b'-9'
2475,b'19650'
2476,b'-9'
2477,b'17485'
2478,b'-9'
2479,b'92105'
2480,b'-9'
2481,b'-9'
2482,b'-9'
2483,b'33588'
2484,b'-9'
2485,b'99080'
2486,b'-9'
2487,b'-9'
2488,b'-9'
2489,b'15395'
2490,b'41780'
2491,b'19675'
2492,b'92105'
2493,b'15395'
2494,b'00260'
2495,b'99133'
2496,b'07144'
2497,b'00341'
2498,b'-9'
2499,b'14965'
2500,b'-9'
2501,b'32905'
2502,b'02042'
2503,b'19675'
2504,b'00341'
2505,b'03905'
2506,b'-9'
2507,b'-9'
2508,b'-9'
2509,b'-9'
2510,b'24890'
2511,b'11665'
2512,b'08585'
2513,b'-9'
2514,b'-9'
2515,b'-9'
2516,b'19675'
2517,b'-9'
2518,b'02900'
2519,b'-9'
2520,b'92105'
2521,b'92105'
2522,b'32905'
2523,b'35341'
2524,b'-9'
2525,b'-9'
2526,b'28495'
2527,b'41780'
2528,b'-9'
2529,b'-9'
2530,b'28495'
2531,b'-9'
2532,b'-9'
2533,b'-9'
2534,b'-9'
2535,b'-9'
2536,b'-9'
2537,b'-9'
2538,b'-9'
2539,b'-9'
2540,b'18221'
2541,b'17485'
2542,b'06925'
2543,b'-9'
2544,b'93009'
2545,b'91084'
2546,b'33555'
2547,b'05995'
2548,b'18221'
2549,b'-9'
2550,b'02805'
2551,b'-9'
2552,b'11303'
2553,b'-9'
2554,b'-9'
2555,b'-9'
2556,b'-9'
2557,b'-9'
2558,b'-9'
2559,b'-9'
2560,b'-9'
2561,b'12635'
2562,b'-9'
2563,b'09850'
2564,b'91000'
2565,b'-9'
2566,b'-9'
2567,b'-9'
2568,b'20290'
2569,b'42800'
2570,b'-9'
2571,b'02805'
2572,b'-9'
2573,b'00260'
2574,b'02805'
2575,b'-9'
2576,b'-9'
2577,b'-9'
2578,b'-9'
2579,b'-9'
2580,b'42800'
2581,b'20290'
2582,b'-9'
2583,b'-9'
2584,b'-9'
2585,b'93387'
2586,b'06980'
2587,b'91084'
2588,b'32905'
2589,b'60735'
2590,b'95057'
2591,b'17545'
2592,b'-9'
2593,b'06925'
2594,b'02705'
2595,b'-9'
2596,b'09175'
2597,b'-9'
2598,b'92105'
2599,b'93249'
2600,b'-9'
2601,b'-9'
2602,b'93396'
2603,b'-9'
2604,b'17545'
2605,b'32905'
2606,b'09370'
2607,b'19675'
2608,b'-9'
2609,b'15395'
2610,b'42800'
2611,b'-9'
2612,b'93352'
2613,b'91000'
2614,b'19650'
2615,b'08836'
2616,b'-9'
2617,b'-9'
2618,b'-9'
2619,b'07250'
2620,b'-9'
2621,b'-9'
2622,b'00260'
2623,b'-9'
2624,b'19675'
2625,b'-9'
2626,b'14001'
2627,b'-9'
2628,b'42800'
2629,b'91069'
2630,b'93396'
2631,b'01058'
2632,b'-9'
2633,b'09095'
2634,b'-9'
2635,b'17165'
2636,b'-9'
2637,b'60735'
2638,b'-9'
2639,b'-9'
2640,b'93220'
2641,b'09370'
2642,b'09095'
2643,b'-9'
2644,b'-9'
2645,b'-9'
2646,b'06925'
2647,b'91084'
2648,b'97142'
2649,b'01022'
2650,b'-9'
2651,b'61160'
2652,b'-9'
2653,b'-9'
2654,b'-9'
2655,b'02805'
2656,b'04393'
2657,b'-9'
2658,b'06125'
2659,b'-9'
2660,b'06985'
2661,b'15395'
2662,b'15395'
2663,b'-9'
2664,b'08202'
2665,b'15395'
2666,b'15395'
2667,b'-9'
2668,b'03430'
2669,b'15100'
2670,b'-9'
2671,b'-9'
2672,b'-9'
2673,b'23370'
2674,b'15395'
2675,b'-9'
2676,b'-9'
2677,b'11945'
2678,b'15395'
2679,b'02042'
2680,b'15395'
2681,b'-9'
2682,b'-9'
2683,b'-9'
2684,b'-9'
2685,b'06125'
2686,b'09899'
2687,b'24885'
2688,b'-9'
2689,b'-9'
2690,b'91084'
2691,b'00260'
2692,b'-9'
2693,b'24885'
2694,b'09075'
2695,b'-9'
2696,b'-9'
2697,b'-9'
2698,b'96007'
2699,b'99133'
2700,b'-9'
2701,b'89050'
2702,b'13800'
2703,b'04072'
2704,b'19675'
2705,b'-9'
2706,b'-9'
2707,b'24885'
2708,b'-9'
2709,b'01630'
2710,b'92105'
2711,b'00260'
2712,b'05222'
2713,b'01630'
2714,b'01630'
2715,b'08202'
2716,b'-9'
2717,b'03115'
2718,b'04072'
2719,b'01630'
2720,b'08585'
2721,b'19675'
2722,b'-9'
2723,b'-9'
2724,b'92161'
2725,b'92105'
2726,b'-9'
2727,b'99080'
2728,b'-9'
2729,b'17485'
2730,b'01012'
2731,b'-9'
2732,b'06920'
2733,b'12007'
2734,b'02042'
2735,b'-9'
2736,b'06920'
2737,b'03905'
2738,b'-9'
2739,b'-9'
2740,b'06125'
2741,b'-9'
2742,b'03438'
2743,b'00260'
2744,b'-9'
2745,b'-9'
2746,b'14000'
2747,b'17485'
2748,b'06125'
2749,b'04120'
2750,b'-9'
2751,b'93394'
2752,b'01630'
2753,b'24885'
2754,b'-9'
2755,b'32905'
2756,b'11945'
2757,b'-9'
2758,b'19650'
2759,b'-9'
2760,b'-9'
2761,b'02134'
2762,b'-9'
2763,b'-9'
2764,b'14965'
2765,b'-9'
2766,b'-9'
2767,b'-9'
2768,b'-9'
2769,b'-9'
2770,b'-9'
2771,b'-9'
2772,b'-9'
2773,b'-9'
2774,b'-9'
2775,b'-9'
2776,b'-9'
2777,b'-9'
2778,b'-9'
2779,b'-9'
2780,b'-9'
2781,b'-9'
2782,b'-9'
2783,b'-9'
2784,b'-9'
2785,b'-9'
2786,b'-9'
2787,b'-9'
2788,b'01038'
2789,b'-9'
2790,b'09954'
2791,b'00260'
2792,b'-9'
2793,b'-9'
2794,b'-9'
2795,b'-9'
2796,b'-9'
2797,b'-9'
2798,b'-9'
2799,b'-9'
2800,b'-9'
2801,b'-9'
2802,b'-9'
2803,b'-9'
2804,b'-9'
2805,b'35250'
2806,b'-9'
2807,b'-9'
2808,b'-9'
2809,b'-9'
2810,b'-9'
2811,b'-9'
2812,b'-9'
2813,b'-9'
2814,b'-9'
2815,b'-9'
2816,b'-9'
2817,b'-9'
2818,b'-9'
2819,b'-9'
2820,b'-9'
2821,b'-9'
2822,b'-9'
2823,b'-9'
2824,b'-9'
2825,b'-9'
2826,b'-9'
2827,b'-9'
2828,b'-9'
2829,b'-9'
2830,b'-9'
2831,b'15395'
2832,b'-9'
2833,b'-9'
2834,b'-9'
2835,b'-9'
2836,b'-9'
2837,b'-9'
2838,b'-9'
2839,b'24885'
2840,b'-9'
2841,b'-9'
2842,b'-9'
2843,b'-9'
2844,b'92161'
2845,b'-9'
2846,b'28800'
2847,b'-9'
2848,b'-9'
2849,b'03905'
2850,b'-9'
2851,b'-9'
2852,b'92161'
2853,b'-9'
2854,b'98036'
2855,b'15395'
2856,b'-9'
2857,b'00341'
2858,b'18640'
2859,b'-9'
2860,b'32905'
2861,b'19675'
2862,b'-9'
2863,b'-9'
2864,b'23755'
2865,b'94117'
2866,b'02900'
2867,b'-9'
2868,b'15395'
2869,b'-9'
2870,b'-9'
2871,b'18640'
2872,b'-9'
2873,b'-9'
2874,b'-9'
2875,b'34270'
2876,b'-9'
2877,b'92161'
2878,b'18125'
2879,b'-9'
2880,b'20080'
2881,b'-9'
2882,b'-9'
2883,b'-9'
2884,b'60115'
2885,b'-9'
2886,b'-9'
2887,b'19675'
2888,b'-9'
2889,b'-9'
2890,b'92161'
2891,b'35023'
2892,b'92161'
2893,b'-9'
2894,b'-9'
2895,b'-9'
2896,b'-9'
2897,b'06839'
2898,b'08865'
2899,b'-9'
2900,b'42800'
2901,b'-9'
2902,b'23755'
2903,b'-9'
2904,b'-9'
2905,b'01053'
2906,b'61295'
2907,b'-9'
2908,b'-9'
2909,b'32905'
2910,b'-9'
2911,b'-9'
2912,b'34103'
2913,b'-9'
2914,b'-9'
2915,b'-9'
2916,b'23755'
2917,b'23755'
2918,b'89039'
2919,b'42800'
2920,b'17485'
2921,b'-9'
2922,b'16475'
2923,b'-9'
2924,b'-9'
2925,b'32515'
2926,b'42800'
2927,b'-9'
2928,b'-9'
2929,b'89039'
2930,b'-9'
2931,b'-9'
2932,b'23755'
2933,b'-9'
2934,b'61295'
2935,b'60115'
2936,b'10355'
2937,b'23755'
2938,b'-9'
2939,b'24650'
2940,b'28800'
2941,b'35023'
2942,b'-9'
2943,b'-9'
2944,b'28495'
2945,b'18640'
2946,b'93132'
2947,b'04529'
2948,b'00260'
2949,b'28495'
2950,b'06138'
2951,b'-9'
2952,b'97157'
2953,b'89020'
2954,b'15395'
2955,b'99001'
2956,b'28495'
2957,b'28495'
2958,b'-9'
2959,b'-9'
2960,b'00260'
2961,b'-9'
2962,b'15395'
2963,b'32920'
2964,b'02127'
2965,b'28800'
2966,b'91072'
2967,b'01196'
2968,b'-9'
2969,b'89020'
2970,b'03081'
2971,b'91063'
2972,b'15395'
2973,b'-9'
2974,b'00260'
2975,b'-9'
2976,b'15395'
2977,b'60800'
2978,b'-9'
2979,b'02037'
2980,b'28495'
2981,b'-9'
2982,b'19840'
2983,b'-9'
2984,b'17888'
2985,b'-9'
2986,b'-9'
2987,b'14930'
2988,b'-9'
2989,b'17888'
2990,b'-9'
2991,b'-9'
2992,b'60180'
2993,b'-9'
2994,b'-9'
2995,b'94104'
2996,b'-9'
2997,b'-9'
2998,b'-9'
2999,b'14965'
3000,b'91079'
3001,b'-9'
3002,b'93396'
3003,b'-9'
3004,b'14040'
3005,b'95072'
3006,b'13215'
3007,b'-9'
3008,b'-9'
3009,b'32200'
3010,b'-9'
3011,b'94073'
3012,b'-9'
3013,b'-9'
3014,b'93214'
3015,b'93214'
3016,b'15395'
3017,b'94139'
3018,b'15395'
3019,b'03319'
3020,b'02875'
3021,b'92116'
3022,b'-9'
3023,b'-9'
3024,b'20290'
3025,b'-9'
3026,b'-9'
3027,b'18555'
3028,b'01630'
3029,b'20290'
3030,b'-9'
3031,b'15600'
3032,b'-9'
3033,b'-9'
3034,b'-9'
3035,b'03081'
3036,b'-9'
3037,b'-9'
3038,b'-9'
3039,b'-9'
3040,b'-9'
3041,b'-9'
3042,b'-9'
3043,b'15395'
3044,b'-9'
3045,b'-9'
3046,b'-9'
3047,b'-9'
3048,b'20290'
3049,b'-9'
3050,b'-9'
3051,b'-9'
3052,b'22303'
3053,b'-9'
3054,b'-9'
3055,b'-9'
3056,b'-9'
3057,b'-9'
3058,b'99123'
3059,b'99123'
3060,b'05035'
3061,b'-9'
3062,b'-9'
3063,b'-9'
3064,b'-9'
3065,b'-9'
3066,b'-9'
3067,b'93386'
3068,b'-9'
3069,b'-9'
3070,b'-9'
3071,b'03081'
3072,b'-9'
3073,b'-9'
3074,b'-9'
3075,b'-9'
3076,b'92141'
3077,b'22315'
3078,b'-9'
3079,b'-9'
3080,b'24890'
3081,b'24890'
3082,b'-9'
3083,b'-9'
3084,b'89020'
3085,b'15395'
3086,b'15395'
3087,b'-9'
3088,b'-9'
3089,b'-9'
3090,b'-9'
3091,b'02805'
3092,b'-9'
3093,b'99123'
3094,b'22305'
3095,b'22303'
3096,b'-9'
3097,b'-9'
3098,b'-9'
3099,b'-9'
3100,b'-9'
3101,b'-9'
3102,b'60565'
3103,b'-9'
3104,b'-9'
3105,b'-9'
3106,b'-9'
3107,b'22303'
3108,b'-9'
3109,b'-9'
3110,b'-9'
3111,b'-9'
3112,b'14240'
3113,b'-9'
3114,b'-9'
3115,b'-9'
3116,b'-9'
3117,b'-9'
3118,b'05223'
3119,b'-9'
3120,b'-9'
3121,b'-9'
3122,b'-9'
3123,b'-9'
3124,b'-9'
3125,b'09850'
3126,b'-9'
3127,b'-9'
3128,b'92141'
3129,b'-9'
3130,b'09095'
3131,b'-9'
3132,b'-9'
3133,b'-9'
3134,b'-9'
3135,b'-9'
3136,b'-9'
3137,b'00169'
3138,b'92111'
3139,b'-9'
3140,b'-9'
3141,b'09655'
3142,b'32905'
3143,b'-9'
3144,b'-9'
3145,b'-9'
3146,b'05995'
3147,b'42800'
3148,b'92105'
3149,b'16475'
3150,b'-9'
3151,b'18555'
3152,b'95050'
3153,b'42800'
3154,b'-9'
3155,b'60790'
3156,b'-9'
3157,b'89039'
3158,b'15395'
3159,b'33555'
3160,b'60115'
3161,b'31025'
3162,b'28800'
3163,b'15395'
3164,b'03905'
3165,b'03905'
3166,b'-9'
3167,b'00341'
3168,b'18555'
3169,b'-9'
3170,b'-9'
3171,b'08222'
3172,b'-9'
3173,b'32905'
3174,b'92180'
3175,b'97045'
3176,b'04072'
3177,b'15395'
3178,b'-9'
3179,b'-9'
3180,b'97020'
3181,b'18125'
3182,b'00341'
3183,b'-9'
3184,b'92161'
3185,b'-9'
3186,b'-9'
3187,b'32905'
3188,b'60115'
3189,b'-9'
3190,b'99080'
3191,b'-9'
3192,b'95050'
3193,b'16475'
3194,b'-9'
3195,b'06920'
3196,b'08222'
3197,b'18555'
3198,b'-9'
3199,b'-9'
3200,b'09600'
3201,b'-9'
3202,b'-9'
3203,b'14000'
3204,b'02900'
3205,b'-9'
3206,b'24653'
3207,b'92105'
3208,b'-9'
3209,b'26830'
3210,b'42800'
3211,b'92105'
3212,b'19650'
3213,b'91069'
3214,b'-9'
3215,b'06920'
3216,b'01630'
3217,b'-9'
3218,b'08222'
3219,b'95149'
